Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
0--x.com,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0
0-0.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-0-0.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
475npi.0-0-0000-00000-0-0000.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-0-0checkmate.com,0,0,0,2,0,0,0,1,0,1,0,0,1,0,1,0,0
0-0-5.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
0-0-8studios.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-001.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-012.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0-070.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-0dy.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0-0la.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-0p.com,0,0,0,2,0,0,0,1,0,1,0,1,0,0,1,0,0
0-0z.com,0,0,1,2,0,0,0,1,0,1,0,0,0,0,1,0,0
0-1-0-4.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-1-f.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0-1-llc.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-1-n.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-1-n.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0-10-exhibition.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-10-exhibition.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-100.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-100.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0-100-ans.com,0,0,1,2,0,0,0,1,0,1,0,1,0,0,1,0,0
0-100c.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-100c.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0-100k.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-100s.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-105.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0-10hk.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-10hk.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-10s.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0-110.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-123456789.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-12edu.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-12kids.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-15.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
amako.0-173.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
shinmei.0-173.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-19.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-1979.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-1and1-0.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0-1universe.com,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0
0-1universe.com,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0
0-1web.com,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0-2-3.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0-2-6.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-24.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-24florist.com,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0
0-24server.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-24sexcams.com,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0
0-270.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-270.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-29.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-2u.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-3-0.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0
0-30-24.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-300million.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-33.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-333.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-333.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
0-33hz.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0-360.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-360.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-38.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-5.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-5-30.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
adult123com.0-55.com,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,0
0-5ans.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-5ans.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-5gram.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
shop.0-5gram.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-6.com,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0
0-6-7.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-6-baby.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-60customs.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-60energycafe.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-60motorsports.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-60specs.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-60specs.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-60times.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-60video.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-62.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-62.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
0-6edu.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0-800-email.com,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
db.0-8va.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0-aaa-0.com,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,0
0-am.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-architecture.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
ww38.0-architecture.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-auf-100.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-bet.com,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
0-buhaza.com,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0
0-buhaza.com,0,0,1,2,0,0,0,1,0,1,0,0,1,1,1,1,0
0-casino.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-cho-rui.com,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0
0-cj.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-com.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0-day.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-dechet.com,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0
0-dendenki.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-design.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0-designing.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-designvorlagen.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
ww16.0-designvorlagen.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
ww17.0-designvorlagen.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
0-dimensionalai.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0-do.com,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0
0-domain.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-domain-name.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-downtime.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0-dte.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-flowers.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-frais-veto.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-frais-veto.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-fx.com,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
0-ga.com,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
ww7.0-ga.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0-gate.com,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0
0-glaunch.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-glaunch.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-glove.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-haisha.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-harm.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-hide.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-hr.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-hr.com,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0
0-i0.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
0-il.com,0,0,0,4,0,0,0,1,0,1,0,0,0,0,1,0,0
0-ja.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0
0-ja.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0
0-jayparts.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-js.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-kara.com,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0
0-karablog.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-kura.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
0-le-blog.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
immobilier2.0-le-blog.com,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0
0-limit.com,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0
shop.0-limits.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-live.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
ww38.0-mail.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-mall.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
0-meshibe.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-miraisouken.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0-ml.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
ww7.0-ml.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-money.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0-nefertari.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-nethosting.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
0-null.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-o-0.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-percent-sugar.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-permis.com,0,0,0,2,0,0,0,1,0,1,0,1,0,0,1,0,0
0-php.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-php.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-plus.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-plus.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0-porno.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-range.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-red.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
0-rei-0.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0-rpg.com,0,0,1,5,0,0,0,1,0,1,0,0,0,0,1,0,0
kano.0-sam.com,0,0,0,4,0,0,0,1,0,1,0,1,0,0,1,0,0
0-shop.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-show.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-signal.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
0-space.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0-spot.com,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
0-st.com,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
0-starter.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0-stress.com,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0
0-super-managers.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-tech.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0-time.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
0-time.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
0-to.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-to-1.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-to-60.com,0,0,0,4,0,0,0,1,0,1,0,0,0,0,1,0,0
0-to-one.com,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0-to-one.com,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0-tube.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-u-0.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
blog.0-ua.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
witch.0-ua.com,0,0,1,2,0,0,0,1,0,1,0,0,0,0,1,0,0
0-up.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-up.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
0-usa.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0-usa.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
sound.0-w-0.com,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,0
0-xs.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0-yo.com,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0
rgb.0-z-0.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-zz.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
00-00.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
00-0000.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0
00-00midnightcasino.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
00-13.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
00-218.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
00-31.com,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
00-40.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
00-44.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
00-54.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
00-59.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
104.00-59.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
14.00-59.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
22.00-59.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
26.00-59.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
3.00-59.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
35.00-59.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
38.00-59.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
7.00-59.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
79.00-59.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
00-a.com,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
00-a.com,0,0,0,2,0,0,0,1,0,1,0,0,1,0,1,0,0
00-am.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
00-am.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
00-atom.com,0,0,1,2,0,0,0,1,0,1,0,0,1,0,1,0,0
00-chintai.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
00-cs.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
00-design.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
00-design.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
00-edu.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
book.00-edu.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
00-market.com,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
00-market.com,0,0,0,2,0,0,1,1,0,1,0,0,0,0,1,0,0
bbs.00-net.com,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0
farm.00-net.com,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0
fbmjc.00-net.com,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0
home.00-net.com,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0
my.00-net.com,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0
yu.00-net.com,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0
00-o.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
00-r.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
00-r.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
00-sf.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
00-store.com,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0
00-tv.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
00-z-00.com,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0
000-000.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
000-000-0000.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
000-055.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0
ww12.000-055.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0
000-186.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
000-186.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
000-belgium-hosting.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
000-belgium-hosting.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
000-f.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
000-f.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
000-m75.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
000-n31.com,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0
000-online-casino.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
000-ooo.com,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0
000-triple.com,0,0,0,4,0,0,0,1,0,1,0,1,0,0,1,0,0
media.000-triple.com,0,0,0,2,0,0,0,1,0,1,0,1,1,1,1,1,0
0000.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0000.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
recruit.0000.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0000-lay.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
