Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
0-1-2.biz,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0
xn--n8jh5rrdsd9e628vca737d.0-1-2.biz,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0
0-poker.biz,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0
0-z.biz,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0
00000.biz,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
000000.biz,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
00020.biz,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
kmc.00078888.biz,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
000a.biz,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
abybe.000a.biz,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
chickensale.000a.biz,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
epgnz.000a.biz,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
gp5ny51.000a.biz,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
hrockert.000a.biz,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
inilang2.000a.biz,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
ituquxatavy.000a.biz,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
kevipow.000a.biz,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
kondicioner2.000a.biz,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
ln4klj7.000a.biz,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
luxorere.000a.biz,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
nytikici.000a.biz,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
